season_year,team_id,team,conference,win_pct,conf_opp_win_pct,overall_opp_win_pct,opp_win_pct
2018,robert-morris,Robert Morris,Northeast Conference,0.7576,0.3956,0.4998,0.4269
2018,saint-francis-pa,Saint Francis (PA),Northeast Conference,0.7059,0.4014,0.4998,0.4309
2018,sacred-heart,Sacred Heart,Northeast Conference,0.4516,0.4296,0.4998,0.4507
2018,st-francis-ny,St. Francis (NY),Northeast Conference,0.4333,0.4317,0.4998,0.4521
2018,long-island-university,Long Island University,Northeast Conference,0.4194,0.4332,0.4998,0.4532
2018,bryant,Bryant,Northeast Conference,0.3,0.4465,0.4998,0.4625
2018,fairleigh-dickinson,FDU,Northeast Conference,0.5,0.4243,0.4998,0.4469
2018,central-connecticut-state,Central Connecticut State,Northeast Conference,0.2333,0.4539,0.4998,0.4677
2018,mount-st-marys,Mount St. Mary's,Northeast Conference,0.3103,0.4453,0.4998,0.4617
2018,wagner,Wagner,Northeast Conference,0.2069,0.4568,0.4998,0.4697
2018,american,American,Patriot League,0.7879,0.462,0.4998,0.4733
2018,bucknell,Bucknell,Patriot League,0.6875,0.4731,0.4998,0.4811
2018,navy,Navy,Patriot League,0.7576,0.4653,0.4998,0.4757
2018,army,Army,Patriot League,0.5484,0.4886,0.4998,0.492
2018,lehigh,Lehigh,Patriot League,0.5,0.4939,0.4998,0.4957
2018,holy-cross,Holy Cross,Patriot League,0.4194,0.5029,0.4998,0.502
2018,loyola-md,Loyola (MD),Patriot League,0.3,0.5162,0.4998,0.5113
2018,lafayette,Lafayette,Patriot League,0.3667,0.5088,0.4998,0.5061
2018,boston-university,Boston University,Patriot League,0.3448,0.5112,0.4998,0.5078
2018,colgate,Colgate,Patriot League,0.2333,0.5236,0.4998,0.5165
2019,mississippi-state,Mississippi State,Southeastern Conference,0.9167,0.5512,0.4973,0.535
2019,south-carolina,South Carolina,Southeastern Conference,0.697,0.5681,0.4973,0.5469
2019,texas-am,Texas A&M,Southeastern Conference,0.7647,0.5629,0.4973,0.5432
2019,kentucky,Kentucky,Southeastern Conference,0.7576,0.5635,0.4973,0.5436
2019,missouri,Missouri,Southeastern Conference,0.6857,0.569,0.4973,0.5475
2019,auburn,Auburn,Southeastern Conference,0.6875,0.5688,0.4973,0.5474
2019,georgia,Georgia,Southeastern Conference,0.6,0.5756,0.4973,0.5521
2019,tennessee,Tennessee,Southeastern Conference,0.5938,0.5761,0.4973,0.5524
2019,louisiana-state,Louisiana State,Southeastern Conference,0.5517,0.5793,0.4973,0.5547
2019,arkansas,Arkansas,Southeastern Conference,0.5946,0.576,0.4973,0.5524
2019,alabama,Alabama,Southeastern Conference,0.4516,0.587,0.4973,0.5601
2019,mississippi,Mississippi,Southeastern Conference,0.2903,0.5994,0.4973,0.5688
2019,florida,Florida,Southeastern Conference,0.2581,0.6019,0.4973,0.5705
2019,vanderbilt,Vanderbilt,Southeastern Conference,0.2333,0.6038,0.4973,0.5718
2019,maryland,Maryland,Big Ten Conference,0.8529,0.5638,0.4973,0.5439
2019,iowa,Iowa,Big Ten Conference,0.8056,0.5675,0.4973,0.5464
2019,rutgers,Rutgers,Big Ten Conference,0.6875,0.5766,0.4973,0.5528
2019,michigan,Michigan,Big Ten Conference,0.6471,0.5797,0.4973,0.555
2019,ohio-state,Ohio State,Big Ten Conference,0.4828,0.5923,0.4973,0.5638
2019,minnesota,Minnesota,Big Ten Conference,0.6562,0.579,0.4973,0.5545
2019,michigan-state,Michigan State,Big Ten Conference,0.6364,0.5805,0.4973,0.5555
2019,northwestern,Northwestern,Big Ten Conference,0.5833,0.5846,0.4973,0.5584
2019,nebraska,Nebraska,Big Ten Conference,0.4667,0.5935,0.4973,0.5647
2019,indiana,Indiana,Big Ten Conference,0.6176,0.5819,0.4973,0.5565
2019,purdue,Purdue,Big Ten Conference,0.5588,0.5865,0.4973,0.5597
2019,penn-state,Penn State,Big Ten Conference,0.4,0.5987,0.4973,0.5683
2019,wisconsin,Wisconsin,Big Ten Conference,0.4545,0.5945,0.4973,0.5653
2019,illinois,Illinois,Big Ten Conference,0.3333,0.6038,0.4973,0.5719
2019,notre-dame,Notre Dame,Atlantic Coast Conference,0.8974,0.5941,0.4973,0.5651
2019,louisville,Louisville,Atlantic Coast Conference,0.8889,0.5947,0.4973,0.5655
2019,north-carolina-state,NC State,Atlantic Coast Conference,0.8235,0.5994,0.4973,0.5688
2019,miami-fl,Miami (FL),Atlantic Coast Conference,0.7353,0.6057,0.4973,0.5732
2019,syracuse,Syracuse,Atlantic Coast Conference,0.7353,0.6057,0.4973,0.5732
2019,florida-state,Florida State,Atlantic Coast Conference,0.7273,0.6063,0.4973,0.5736
2019,clemson,Clemson,Atlantic Coast Conference,0.6061,0.6149,0.4973,0.5796
2019,north-carolina,North Carolina,Atlantic Coast Conference,0.5455,0.6192,0.4973,0.5827
2019,georgia-tech,Georgia Tech,Atlantic Coast Conference,0.5667,0.6177,0.4973,0.5816
2019,virginia-tech,Virginia Tech,Atlantic Coast Conference,0.6471,0.612,0.4973,0.5776
2019,duke,Duke,Atlantic Coast Conference,0.5,0.6225,0.4973,0.5849
2019,virginia,Virginia,Atlantic Coast Conference,0.3871,0.6306,0.4973,0.5906
2019,boston-college,Boston College,Atlantic Coast Conference,0.4667,0.6249,0.4973,0.5866
2019,pittsburgh,Pittsburgh,Atlantic Coast Conference,0.3548,0.6329,0.4973,0.5922
2019,wake-forest,Wake Forest,Atlantic Coast Conference,0.3333,0.6344,0.4973,0.5933
2019,baylor,Baylor,Big 12 Conference,0.9737,0.5592,0.4973,0.5406
2019,iowa-state,Iowa State,Big 12 Conference,0.7429,0.5849,0.4973,0.5586
2019,texas,Texas,Big 12 Conference,0.697,0.59,0.4973,0.5622
2019,west-virginia,West Virginia,Big 12 Conference,0.6667,0.5933,0.4973,0.5645
2019,kansas-state,Kansas State,Big 12 Conference,0.6364,0.5967,0.4973,0.5669
2019,texas-christian,Texas Christian,Big 12 Conference,0.6857,0.5912,0.4973,0.563
2019,oklahoma-state,Oklahoma State,Big 12 Conference,0.4667,0.6155,0.4973,0.5801
2019,texas-tech,Texas Tech,Big 12 Conference,0.4516,0.6172,0.4973,0.5812
2019,oklahoma,Oklahoma,Big 12 Conference,0.2667,0.6378,0.4973,0.5956
2019,kansas,Kansas,Big 12 Conference,0.4194,0.6208,0.4973,0.5838
2019,marquette,Marquette,Big East Conference,0.7714,0.551,0.4973,0.5349
2019,depaul,DePaul,Big East Conference,0.7647,0.5518,0.4973,0.5354
2019,butler,Butler,Big East Conference,0.697,0.5593,0.4973,0.5407
2019,villanova,Villanova,Big East Conference,0.5938,0.5708,0.4973,0.5487
2019,georgetown,Georgetown,Big East Conference,0.5429,0.5764,0.4973,0.5527
2019,providence,Providence,Big East Conference,0.5429,0.5764,0.4973,0.5527
2019,creighton,Creighton,Big East Conference,0.4839,0.583,0.4973,0.5573
2019,seton-hall,Seton Hall,Big East Conference,0.4839,0.583,0.4973,0.5573
2019,st-johns-ny,St. John's (NY),Big East Conference,0.4839,0.583,0.4973,0.5573
2019,xavier,Xavier,Big East Conference,0.3667,0.596,0.4973,0.5664
2019,connecticut,Connecticut,American Athletic Conference,0.9211,0.4931,0.4973,0.4944
2019,central-florida,UCF,American Athletic Conference,0.7879,0.5052,0.4973,0.5028
2019,cincinnati,Cincinnati,American Athletic Conference,0.6857,0.5145,0.4973,0.5093
2019,houston,Houston,American Athletic Conference,0.4839,0.5328,0.4973,0.5222
2019,south-florida,South Florida,American Athletic Conference,0.5429,0.5275,0.4973,0.5184
2019,temple,Temple,American Athletic Conference,0.3667,0.5435,0.4973,0.5296
2019,east-carolina,East Carolina,American Athletic Conference,0.5161,0.5299,0.4973,0.5201
2019,tulsa,Tulsa,American Athletic Conference,0.4194,0.5387,0.4973,0.5263
2019,tulane,Tulane,American Athletic Conference,0.5,0.5314,0.4973,0.5211
2019,wichita-state,Wichita State,American Athletic Conference,0.4,0.5405,0.4973,0.5275
2019,southern-methodist,Southern Methodist,American Athletic Conference,0.3667,0.5435,0.4973,0.5296
2019,memphis,Memphis,American Athletic Conference,0.3548,0.5446,0.4973,0.5304
2019,drake,Drake,Missouri Valley Conference,0.7941,0.4744,0.4973,0.4812
2019,missouri-state,Missouri State,Missouri Valley Conference,0.7143,0.4832,0.4973,0.4875
2019,northern-iowa,Northern Iowa,Missouri Valley Conference,0.6061,0.4953,0.4973,0.4959
2019,illinois-state,Illinois State,Missouri Valley Conference,0.6129,0.4945,0.4973,0.4953
2019,bradley,Bradley,Missouri Valley Conference,0.6667,0.4885,0.4973,0.4912
2019,southern-illinois,Southern Illinois,Missouri Valley Conference,0.5,0.507,0.4973,0.5041
2019,loyola-il,Loyola (IL),Missouri Valley Conference,0.4194,0.516,0.4973,0.5104
2019,indiana-state,Indiana State,Missouri Valley Conference,0.3667,0.5219,0.4973,0.5145
2019,valparaiso,Valparaiso,Missouri Valley Conference,0.25,0.5348,0.4973,0.5236
2019,evansville,Evansville,Missouri Valley Conference,0.1333,0.5478,0.4973,0.5326
2019,gonzaga,Gonzaga,West Coast Conference,0.8529,0.5135,0.4973,0.5086
2019,brigham-young,Brigham Young,West Coast Conference,0.7879,0.5207,0.4973,0.5137
2019,pepperdine,Pepperdine,West Coast Conference,0.6471,0.5363,0.4973,0.5246
2019,saint-marys-ca,Saint Mary's,West Coast Conference,0.6364,0.5375,0.4973,0.5255
2019,pacific,Pacific,West Coast Conference,0.5938,0.5423,0.4973,0.5288
2019,loyola-marymount,Loyola Marymount,West Coast Conference,0.5455,0.5476,0.4973,0.5325
2019,santa-clara,Santa Clara,West Coast Conference,0.4516,0.5581,0.4973,0.5398
2019,portland,Portland,West Coast Conference,0.4333,0.5601,0.4973,0.5413
2019,san-diego,San Diego,West Coast Conference,0.3,0.5749,0.4973,0.5516
2019,san-francisco,San Francisco,West Coast Conference,0.2258,0.5832,0.4973,0.5574
2019,fordham,Fordham,Atlantic 10 Conference,0.7353,0.4348,0.4973,0.4536
2019,virginia-commonwealth,Virginia Commonwealth,Atlantic 10 Conference,0.7059,0.4371,0.4973,0.4552
2019,duquesne,Duquesne,Atlantic 10 Conference,0.5938,0.4457,0.4973,0.4612
2019,dayton,Dayton,Atlantic 10 Conference,0.5484,0.4492,0.4973,0.4636
2019,davidson,Davidson,Atlantic 10 Conference,0.5312,0.4505,0.4973,0.4646
2019,saint-louis,Saint Louis,Atlantic 10 Conference,0.4839,0.4542,0.4973,0.4671
2019,george-mason,George Mason,Atlantic 10 Conference,0.5333,0.4504,0.4973,0.4645
2019,massachusetts,Massachusetts,Atlantic 10 Conference,0.5,0.4529,0.4973,0.4663
2019,saint-josephs,Saint Joseph's,Atlantic 10 Conference,0.3871,0.4616,0.4973,0.4723
2019,george-washington,George Washington,Atlantic 10 Conference,0.3333,0.4658,0.4973,0.4752
2019,richmond,Richmond,Atlantic 10 Conference,0.3,0.4683,0.4973,0.477
2019,st-bonaventure,St. Bonaventure,Atlantic 10 Conference,0.2667,0.4709,0.4973,0.4788
2019,rhode-island,Rhode Island,Atlantic 10 Conference,0.2759,0.4702,0.4973,0.4783
2019,la-salle,La Salle,Atlantic 10 Conference,0.1935,0.4765,0.4973,0.4828
2019,boise-state,Boise State,Mountain West Conference,0.8485,0.4576,0.4973,0.4695
2019,new-mexico,New Mexico,Mountain West Conference,0.7742,0.4651,0.4973,0.4747
2019,wyoming,Wyoming,Mountain West Conference,0.7353,0.469,0.4973,0.4775
2019,fresno-state,Fresno State,Mountain West Conference,0.5938,0.4831,0.4973,0.4874
2019,utah-state,Utah State,Mountain West Conference,0.5152,0.491,0.4973,0.4929
2019,nevada-las-vegas,Nevada-Las Vegas,Mountain West Conference,0.4,0.5025,0.4973,0.5009
2019,san-diego-state,San Diego State,Mountain West Conference,0.4375,0.4987,0.4973,0.4983
2019,nevada,Nevada,Mountain West Conference,0.3871,0.5038,0.4973,0.5018
2019,san-jose-state,San Jose State,Mountain West Conference,0.2,0.5225,0.4973,0.5149
2019,air-force,Air Force,Mountain West Conference,0.2667,0.5158,0.4973,0.5103
2019,colorado-state,Colorado State,Mountain West Conference,0.2667,0.5158,0.4973,0.5103
2019,wright-state,Wright State,Horizon League,0.7941,0.406,0.4973,0.4334
2019,green-bay,Green Bay,Horizon League,0.6875,0.4178,0.4973,0.4417
2019,youngstown-state,Youngstown State,Horizon League,0.6875,0.4178,0.4973,0.4417
2019,iupui,IU Indy,Horizon League,0.625,0.4248,0.4973,0.4465
2019,milwaukee,Milwaukee,Horizon League,0.5,0.4387,0.4973,0.4563
2019,northern-kentucky,Northern Kentucky,Horizon League,0.3793,0.4521,0.4973,0.4657
2019,cleveland-state,Cleveland State,Horizon League,0.3333,0.4572,0.4973,0.4692
2019,oakland,Oakland,Horizon League,0.2,0.472,0.4973,0.4796
2019,detroit-mercy,Detroit Mercy,Horizon League,0.1379,0.4789,0.4973,0.4844
2019,illinois-chicago,Illinois-Chicago,Horizon League,0.1034,0.4827,0.4973,0.4871
2019,maine,Maine,America East Conference,0.7576,0.424,0.4973,0.446
2019,hartford,Hartford,America East Conference,0.6765,0.4341,0.4973,0.4531
2019,stony-brook,Stony Brook,America East Conference,0.7419,0.4259,0.4973,0.4473
2019,albany-ny,Albany (NY),America East Conference,0.4194,0.4663,0.4973,0.4756
2019,binghamton,Binghamton,America East Conference,0.4,0.4687,0.4973,0.4773
2019,vermont,Vermont,America East Conference,0.3793,0.4713,0.4973,0.4791
2019,maryland-baltimore-county,Maryland-Baltimore County,America East Conference,0.3333,0.477,0.4973,0.4831
2019,massachusetts-lowell,Massachusetts-Lowell,America East Conference,0.2414,0.4885,0.4973,0.4911
2019,new-hampshire,New Hampshire,America East Conference,0.2,0.4937,0.4973,0.4948
2019,new-mexico-state,New Mexico State,Western Athletic Conference,0.7879,0.3757,0.4973,0.4122
2019,california-baptist,California Baptist,Western Athletic Conference,0.6,0.3992,0.4973,0.4286
2019,texas-pan-american,Texas-Rio Grande Valley,Western Athletic Conference,0.5455,0.406,0.4973,0.4334
2019,missouri-kansas-city,Kansas City,Western Athletic Conference,0.5161,0.4097,0.4973,0.436
2019,cal-state-bakersfield,Cal State Bakersfield,Western Athletic Conference,0.4516,0.4178,0.4973,0.4416
2019,utah-valley,Utah Valley,Western Athletic Conference,0.4667,0.4159,0.4973,0.4403
2019,grand-canyon,Grand Canyon,Western Athletic Conference,0.2593,0.4418,0.4973,0.4585
2019,seattle,Seattle,Western Athletic Conference,0.1,0.4617,0.4973,0.4724
2019,chicago-state,Chicago State,Western Athletic Conference,0.0667,0.4659,0.4973,0.4753
2019,pennsylvania,Pennsylvania,Ivy League,0.7742,0.4779,0.4973,0.4837
2019,princeton,Princeton,Ivy League,0.6875,0.4903,0.4973,0.4924
2019,harvard,Harvard,Ivy League,0.5667,0.5075,0.4973,0.5045
2019,yale,Yale,Ivy League,0.5517,0.5097,0.4973,0.506
2019,dartmouth,Dartmouth,Ivy League,0.4815,0.5197,0.4973,0.513
2019,cornell,Cornell,Ivy League,0.4615,0.5226,0.4973,0.515
2019,columbia,Columbia,Ivy League,0.2963,0.5462,0.4973,0.5315
2019,brown,Brown,Ivy League,0.3,0.5456,0.4973,0.5311
2019,mercer,Mercer,Southern Conference,0.7576,0.3856,0.4973,0.4191
2019,furman,Furman,Southern Conference,0.5758,0.4116,0.4973,0.4373
2019,chattanooga,Chattanooga,Southern Conference,0.4516,0.4293,0.4973,0.4497
2019,east-tennessee-state,East Tennessee State,Southern Conference,0.3226,0.4478,0.4973,0.4626
2019,wofford,Wofford,Southern Conference,0.5161,0.4201,0.4973,0.4433
2019,north-carolina-greensboro,UNC Greensboro,Southern Conference,0.3667,0.4415,0.4973,0.4582
2019,samford,Samford,Southern Conference,0.3333,0.4462,0.4973,0.4616
2019,western-carolina,Western Carolina,Southern Conference,0.1333,0.4748,0.4973,0.4816
2019,idaho,Idaho,Big Sky Conference,0.6471,0.4652,0.4973,0.4748
2019,northern-colorado,Northern Colorado,Big Sky Conference,0.6562,0.4642,0.4973,0.4742
2019,idaho-state,Idaho State,Big Sky Conference,0.6452,0.4653,0.4973,0.4749
2019,portland-state,Portland State,Big Sky Conference,0.7576,0.4541,0.4973,0.4671
2019,montana-state,Montana State,Big Sky Conference,0.5161,0.4782,0.4973,0.484
2019,montana,Montana,Big Sky Conference,0.4667,0.4832,0.4973,0.4874
2019,eastern-washington,Eastern Washington,Big Sky Conference,0.3939,0.4905,0.4973,0.4925
2019,northern-arizona,Northern Arizona,Big Sky Conference,0.4194,0.4879,0.4973,0.4907
2019,sacramento-state,Sacramento State,Big Sky Conference,0.3448,0.4954,0.4973,0.496
2019,southern-utah,Southern Utah,Big Sky Conference,0.2581,0.5041,0.4973,0.502
2019,weber-state,Weber State,Big Sky Conference,0.1935,0.5105,0.4973,0.5065
2019,north-carolina-at,North Carolina A&T,Mid-Eastern Athletic Conference,0.625,0.3867,0.4973,0.4199
2019,maryland-eastern-shore,Maryland-Eastern Shore,Mid-Eastern Athletic Conference,0.5484,0.3936,0.4973,0.4247
2019,bethune-cookman,Bethune-Cookman,Mid-Eastern Athletic Conference,0.6562,0.3838,0.4973,0.4179
2019,howard,Howard,Mid-Eastern Athletic Conference,0.5806,0.3907,0.4973,0.4227
2019,norfolk-state,Norfolk State,Mid-Eastern Athletic Conference,0.5312,0.3952,0.4973,0.4258
2019,south-carolina-state,South Carolina State,Mid-Eastern Athletic Conference,0.5,0.398,0.4973,0.4278
2019,morgan-state,Morgan State,Mid-Eastern Athletic Conference,0.3226,0.4142,0.4973,0.4391
2019,north-carolina-central,North Carolina Central,Mid-Eastern Athletic Conference,0.2903,0.4171,0.4973,0.4412
2019,savannah-state,Savannah State,Mid-Eastern Athletic Conference,0.2692,0.419,0.4973,0.4425
2019,delaware-state,Delaware State,Mid-Eastern Athletic Conference,0.25,0.4208,0.4973,0.4437
2019,coppin-state,Coppin State,Mid-Eastern Athletic Conference,0.1667,0.4283,0.4973,0.449
2019,florida-am,Florida A&M,Mid-Eastern Athletic Conference,0.1379,0.4309,0.4973,0.4508
2019,texas-arlington,UT Arlington,Sun Belt Conference,0.75,0.4929,0.4973,0.4942
2019,arkansas-little-rock,Little Rock,Sun Belt Conference,0.6562,0.5015,0.4973,0.5002
2019,troy,Troy,Sun Belt Conference,0.7097,0.4966,0.4973,0.4968
2019,georgia-state,Georgia State,Sun Belt Conference,0.5484,0.5113,0.4973,0.5071
2019,appalachian-state,Appalachian State,Sun Belt Conference,0.6111,0.5056,0.4973,0.5031
2019,south-alabama,South Alabama,Sun Belt Conference,0.6944,0.498,0.4973,0.4978
2019,texas-state,Texas State,Sun Belt Conference,0.4516,0.5201,0.4973,0.5132
2019,coastal-carolina,Coastal Carolina,Sun Belt Conference,0.5312,0.5128,0.4973,0.5082
2019,arkansas-state,Arkansas State,Sun Belt Conference,0.4,0.5248,0.4973,0.5165
2019,louisiana-lafayette,Louisiana,Sun Belt Conference,0.2333,0.5399,0.4973,0.5271
2019,louisiana-monroe,Louisiana-Monroe,Sun Belt Conference,0.3448,0.5298,0.4973,0.52
2019,georgia-southern,Georgia Southern,Sun Belt Conference,0.2414,0.5392,0.4973,0.5266
2019,south-dakota-state,South Dakota State,Summit League,0.8,0.439,0.4973,0.4565
2019,south-dakota,South Dakota,Summit League,0.8235,0.4361,0.4973,0.4545
2019,oral-roberts,Oral Roberts,Summit League,0.5806,0.4665,0.4973,0.4757
2019,denver,Denver,Summit League,0.5625,0.4687,0.4973,0.4773
2019,western-illinois,Western Illinois,Summit League,0.4,0.489,0.4973,0.4915
2019,north-dakota,North Dakota,Summit League,0.3871,0.4907,0.4973,0.4927
2019,north-dakota-state,North Dakota State,Summit League,0.2414,0.5089,0.4973,0.5054
2019,ipfw,Purdue Fort Wayne,Summit League,0.2414,0.5089,0.4973,0.5054
2019,nebraska-omaha,Omaha,Summit League,0.2759,0.5046,0.4973,0.5024
2019,southern,Southern,Southwest Athletic Conference,0.6061,0.3827,0.4973,0.4171
2019,prairie-view,Prairie View A&M,Southwest Athletic Conference,0.5484,0.3891,0.4973,0.4216
2019,jackson-state,Jackson State,Southwest Athletic Conference,0.5625,0.3875,0.4973,0.4205
2019,grambling,Grambling,Southwest Athletic Conference,0.5,0.3945,0.4973,0.4253
2019,texas-southern,Texas Southern,Southwest Athletic Conference,0.5,0.3945,0.4973,0.4253
2019,alabama-state,Alabama State,Southwest Athletic Conference,0.3667,0.4093,0.4973,0.4357
2019,alabama-am,Alabama A&M,Southwest Athletic Conference,0.4333,0.4019,0.4973,0.4305
2019,mississippi-valley-state,Mississippi Valley State,Southwest Athletic Conference,0.2,0.4278,0.4973,0.4487
2019,alcorn-state,Alcorn State,Southwest Athletic Conference,0.1333,0.4352,0.4973,0.4538
2019,arkansas-pine-bluff,Arkansas-Pine Bluff,Southwest Athletic Conference,0.2,0.4278,0.4973,0.4487
2019,belmont,Belmont,Ohio Valley Conference,0.7879,0.4546,0.4973,0.4674
2019,tennessee-martin,Tennessee-Martin,Ohio Valley Conference,0.7188,0.4609,0.4973,0.4718
2019,morehead-state,Morehead State,Ohio Valley Conference,0.6857,0.4639,0.4973,0.4739
2019,tennessee-tech,Tennessee Tech,Ohio Valley Conference,0.6667,0.4657,0.4973,0.4752
2019,austin-peay,Austin Peay,Ohio Valley Conference,0.5,0.4808,0.4973,0.4858
2019,jacksonville-state,Jacksonville State,Ohio Valley Conference,0.5,0.4808,0.4973,0.4858
2019,murray-state,Murray State,Ohio Valley Conference,0.4333,0.4869,0.4973,0.49
2019,southern-illinois-edwardsville,Southern Illinois-Edwardsville,Ohio Valley Conference,0.4483,0.4855,0.4973,0.489
2019,southeast-missouri-state,Southeast Missouri State,Ohio Valley Conference,0.4333,0.4869,0.4973,0.49
2019,eastern-illinois,Eastern Illinois,Ohio Valley Conference,0.3793,0.4918,0.4973,0.4934
2019,tennessee-state,Tennessee State,Ohio Valley Conference,0.1667,0.5111,0.4973,0.507
2019,eastern-kentucky,Eastern Kentucky,Ohio Valley Conference,0.069,0.52,0.4973,0.5132
2019,rice,Rice,Conference USA,0.875,0.4801,0.4973,0.4853
2019,alabama-birmingham,UAB,Conference USA,0.7879,0.4868,0.4973,0.49
2019,middle-tennessee,Middle Tennessee,Conference USA,0.6765,0.4954,0.4973,0.496
2019,western-kentucky,Western Kentucky,Conference USA,0.5714,0.5035,0.4973,0.5016
2019,old-dominion,Old Dominion,Conference USA,0.6562,0.497,0.4973,0.4971
