player_id,player,pos,n_seasons,most_recent_year,total_mp,mpg_latest,mpg,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,oreb_per_g,dreb_per_g,treb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,oreb_pct,dreb_pct,treb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_40,obpm,dbpm,bpm,wins,losses,trend_bpm,trend_pts_per_g,trend_ws_per_40,conference,team,team_id,adj_opp_win_pct,opp_win_pct,height_in,weight_lbs,cluster,pca1,pca2,archetype,archetype_score,rank_in_archetype,ast_tov_ratio,three_rate,inside_score,def_composite,is_multi_year,readiness_score
Aaliyah Moore,Aaliyah Moore,F,1,2025,632,21.6,21.6,2.4,5.6,0.428,0.1,0.6,0.2,2.3,4.9,0.458,0.439,1.2,1.7,0.698,1.9,3.7,5.6,0.7,0.6,0.3,1.0,1.9,6.1,8.9,0.514,0.23,0.349,5.3,10.6,0.079,0.042,1.6,0.8,21.8,0.142,0.5,0.2,0.7,0.042,-3.4,-1.1,-4.5,13.999999999999998,17.0,0.0,0.0,0.0,Summit League,Omaha,nebraska-omaha,0.4767,0.4788,,,3,0.407657979,-1.281679307,Interior Defender,-0.2245755611447203,334.0,0.6363636363636362,0.1052631578947368,1.0534,1.1,0,35.29
Kylee Sheppard,Kylee Sheppard,G,1,2025,672,21.6,21.6,1.9,4.5,0.416,0.6,1.6,0.357,1.3,2.9,0.449,0.481,0.3,0.6,0.5,0.3,1.6,1.9,1.9,1.3,0.2,2.1,2.0,4.6,10.3,0.472,0.458,0.427,9.4,10.6,0.1,0.085,3.2,2.6,29.8,0.13,0.1,1.0,1.1,0.067,-1.2,3.4,2.2,13.0,19.0,0.0,0.0,0.0,Big East Conference,Providence,providence,0.544,0.5366,,,1,0.285598135,0.574796759,Balanced Contributor,0.2328694617016404,500.0,0.8636363636363635,0.3478260869565218,0.5837,2.5,0,41.76
Dyllan Hanna,Dyllan Hanna,C,1,2025,582,21.6,21.6,1.9,2.8,0.658,0.0,0.0,,1.9,2.8,0.658,0.658,0.3,1.4,0.205,1.9,3.8,5.7,0.7,0.6,1.4,1.0,2.3,4.0,14.7,0.571,0.0,0.513,9.7,16.6,0.134,0.064,1.5,6.1,22.2,0.095,0.7,1.2,1.9,0.131,-0.1,3.3,3.2,17.0,13.0,0.0,0.0,0.0,American Athletic Conference,Tulane,tulane,0.5242,0.5126,,,3,-0.292608522,-1.797549569,Interior Defender,1.3063314823282564,61.0,0.6363636363636362,0.0,1.2502,3.2,0,50.21
Mia Yanogacio,Mia Yanogacio,G,1,2025,254,21.6,21.6,1.1,4.7,0.234,0.7,2.7,0.265,0.4,2.0,0.194,0.31,0.6,0.8,0.75,0.1,1.1,1.2,0.8,0.4,0.0,1.7,1.0,3.5,10.7,0.455,0.0,0.605,8.3,12.5,0.104,0.07,2.1,2.7,22.9,0.266,0.0,0.0,0.0,-0.004,-6.9,-3.7,-10.6,7.0,24.0,0.0,0.0,0.0,Northeast Conference,Le Moyne,le-moyne,0.455,0.4416,,,1,-0.120060639,0.182272239,Balanced Contributor,-0.9233373379685974,969.0,0.4444444444444445,0.5625000000000001,0.0776,0.4,0,26.98
Averi Kroenke,Averi Kroenke,G,1,2025,376,21.6,21.6,1.0,3.3,0.317,0.3,1.3,0.262,0.7,1.9,0.355,0.37,0.2,0.3,0.7,0.4,1.8,2.2,3.0,1.1,0.2,1.4,1.8,2.6,7.8,0.4559999999999999,0.1,0.7600000000000001,8.0,12.9,0.105,0.042,2.0,2.5,26.100000000000005,0.12,0.1,0.3,0.4,0.04,-2.1,1.8,-0.3,14.0,18.0,0.0,0.0,0.0,Southeastern Conference,Missouri,missouri,0.5876,0.567,,,1,-0.714140485,0.116516103,Balanced Contributor,-0.3321888020736971,761.0,2.0,0.3823529411764706,0.2484999999999999,1.6,0,36.36
Jayden McBride,Jayden McBride,G,1,2025,526,21.6,21.6,1.5,4.1,0.367,0.8,2.5,0.339,0.7,1.6,0.41,0.469,0.6,0.7,0.938,0.3,2.2,2.5,0.8,0.8,0.1,1.0,1.0,4.5,6.9,0.4680000000000001,0.53,0.145,3.5,10.0,0.068,0.073,1.3,0.6,22.7,0.1119999999999999,0.2,0.1,0.4,0.028,-0.7,0.0,-0.8,12.0,19.0,0.0,0.0,0.0,Big East Conference,Georgetown,georgetown,0.5896,0.5666,,,1,-0.685056532,1.250046526,Balanced Contributor,-0.198835633939391,697.0,0.7272727272727273,0.5952380952380953,0.287,1.0,0,34.78
Christina Dalce,Christina Dalce,F,1,2025,504,21.6,21.6,3.2,6.8,0.4729999999999999,0.0,0.0,,3.2,6.8,0.4729999999999999,0.4729999999999999,1.9,3.4,0.559,3.6,4.0,7.5,0.8,0.7,0.9,1.9,3.1,8.3,16.9,0.534,0.021,0.688,13.2,18.1,0.158,0.099,2.6,0.2,22.5,0.149,1.2,0.6,1.8,0.141,4.0,3.0,7.1,25.0,8.0,0.0,0.0,0.0,Big Ten Conference,Maryland,maryland,0.6459,0.6144,,,3,0.945705351,-1.891518668,Interior Defender,1.0313351121205372,91.0,0.4,0.0,1.5135999999999998,2.2,0,52.86
Brianna Jackson,Brianna Jackson,F,1,2025,947,21.6,21.6,3.7,7.2,0.511,0.2,1.1,0.163,3.5,6.0,0.576,0.524,2.0,2.8,0.733,2.4,4.9,7.3,0.6,0.3,1.8,1.6,2.6,9.5,13.5,0.47,0.455,0.282,2.8,9.1,0.06,0.1119999999999999,3.3,0.6,18.3,0.203,1.1,1.1,2.2,0.093,-0.4,1.3,0.9,24.0,14.0,0.0,0.0,0.0,Sun Belt Conference,Troy,troy,0.5327,0.5119,,,3,0.993502127,-2.521684448,Interior Defender,0.1756996817483516,249.0,0.3529411764705882,0.1506849315068493,2.016,3.2,0,43.43
Terah Harness,Terah Harness,G,1,2025,798,21.6,21.6,2.7,6.8,0.4,1.5,4.3,0.35,1.2,2.4,0.489,0.512,0.4,0.6,0.6670000000000001,0.1,1.5,1.6,0.9,0.6,0.2,0.6,1.4,7.3,13.4,0.519,0.64,0.084,0.6,7.8,0.042,0.075,1.6,1.2,7.8,0.171,1.4,1.2,2.6,0.129,0.7,-0.3,0.4,30.0,7.0,0.0,0.0,0.0,Mid-American Conference,Buffalo,buffalo,0.4902,0.485,,,1,-0.351147587,1.718448261,Balanced Contributor,0.414158914017239,412.0,1.2857142857142858,0.6231884057971014,0.5868,2.0,0,45.15
Jenna Lawrence,Jenna Lawrence,F,1,2025,540,21.6,21.6,2.0,6.1,0.333,1.1,4.3,0.246,1.0,1.8,0.544,0.421,0.6,0.7,0.857,0.9,3.8,4.8,0.3,0.6,1.1,0.8,1.5,5.7,6.6,0.41,0.585,0.256,1.0,4.6,0.0289999999999999,0.173,1.3,0.8,23.0,0.21,-0.4,-0.4,-0.8,-0.057,-1.0,-2.0,-2.9,10.0,22.0,0.0,0.0,0.0,Southeastern Conference,Arkansas,arkansas,0.6121,0.5845,,,3,0.496477851,0.157348415,Interior Defender,-1.5976901423266896,555.0,0.3333333333333333,0.6935483870967742,0.544,1.3000000000000005,0,28.4
Kyah Smith,Kyah Smith,G,1,2025,653,21.6,21.6,2.5,9.2,0.273,1.0,3.9,0.262,1.5,5.3,0.28,0.329,0.7000000000000001,1.1,0.636,0.4,1.6,2.0,1.5,0.5,0.1,2.4,1.1,6.7,9.3,0.342,0.304,0.232,6.4,10.4,0.0819999999999999,0.132,2.8999999999999995,4.0,21.9,0.129,-0.2,1.3,1.2,0.071,-4.1,1.4,-2.8000000000000003,19.0,12.0,0.0,0.0,0.0,Patriot League,Navy,navy,0.4936,0.4835,,,2,0.195931555,0.907709417,Primary Creator,-1.79651226552591,1176.0,0.6,0.4193548387096774,0.42,1.9,0,31.94
Delaney Thomas,Delaney Thomas,F,1,2025,832,21.6,21.6,2.8999999999999995,5.6,0.524,0.0,0.0,0.0,2.8999999999999995,5.5,0.527,0.524,1.3,1.6,0.77,1.9,2.8,4.7,0.9,1.5000000000000002,0.2,1.2,2.4,7.1,25.9,0.547,0.302,0.3119999999999999,11.9,14.9,0.134,0.15,4.4,1.1,16.2,0.231,3.0000000000000004,2.4,5.4,0.258,7.6,7.2,14.8,29.0,8.0,0.0,0.0,0.0,Atlantic Coast Conference,Duke,duke,0.6846,0.6431,,,3,0.406629967,-1.891330951,Interior Defender,0.7458506977194015,144.0,0.6923076923076923,0.0,1.5282999999999998,4.1,0,71.02
Jess Finney,Jess Finney,G,1,2025,717,21.6,21.6,2.5,7.2,0.352,1.2,4.1,0.298,1.3,3.0999999999999996,0.424,0.438,0.8,1.0,0.7419999999999999,0.3,2.6999999999999997,3.0,1.7,0.8,0.2,1.8,1.7,7.1,15.7,0.4959999999999999,0.363,0.287,5.3,17.4,0.1119999999999999,0.0889999999999999,1.5,1.4,14.9,0.239,1.2,0.7,1.9,0.106,-0.5,-2.0,-2.5,13.0,17.0,0.0,0.0,0.0,Atlantic 10 Conference,Loyola (IL),loyola-il,0.4349,0.4521,,,2,0.778822207,0.450688888,Primary Creator,0.0294996384859839,587.0,0.894736842105263,0.5616438356164383,0.5512,1.7,0,42.16
Mia Woolfolk,Mia Woolfolk,F,1,2025,944,21.6,21.6,4.1,8.0,0.514,0.0,0.0,0.0,4.1,8.0,0.516,0.514,2.8,4.2,0.66,2.1,2.9,5.0,0.4,1.4,0.5,1.4,3.6,11.0,13.4,0.507,0.499,0.122,1.2,6.1,0.036,0.123,2.0,0.5,17.3,0.225,1.4,0.3,1.7,0.072,2.6,0.7,3.3,13.0,19.0,0.0,0.0,0.0,Southeastern Conference,Georgia,georgia,0.5574,0.5475,,,3,1.314892357,-1.862145515,Interior Defender,-0.3680098681031724,370.0,0.2666666666666666,0.0,2.1155999999999997,2.1999999999999997,0,45.4
Belen Morales Lopez,Belen Morales Lopez,G,1,2025,666,21.6,21.6,2.2,4.8,0.471,0.0,0.1999999999999999,0.0,2.2,4.6,0.489,0.471,0.9,1.4,0.643,2.6,2.2,4.9,1.2,0.3999999999999999,0.3,1.4999999999999998,1.9,5.4,4.8,0.342,0.663,0.122,0.7999999999999999,8.6,0.044,0.15,2.4,0.5,24.7,0.108,-0.3999999999999999,0.7999999999999999,0.3,0.019,-6.9,-0.7000000000000001,-7.6,10.0,20.0,0.0,0.0,0.0,America East Conference,New Hampshire,new-hampshire,0.4716,0.4645,,,0,-1.150861144,-0.899458349,Support Player,-1.5579530405794817,234.0,0.75,0.0408163265306122,1.0758,1.5,0,24.28
